,room_address,entities_ptr,doors_ptr,num_doors,x,y,x_1,y_1,type_1,subtype_1,entityID_1,varA_1,varB_1,x_2,y_2,type_2,subtype_2,entityID_2,varA_2,varB_2,x_3,y_3,type_3,subtype_3,entityID_3,varA_3,varB_3,x_4,y_4,type_4,subtype_4,entityID_4,varA_4,varB_4,x_5,y_5,type_5,subtype_5,entityID_5,varA_5,varB_5,x_6,y_6,type_6,subtype_6,entityID_6,varA_6,varB_6,x_7,y_7,type_7,subtype_7,entityID_7,varA_7,varB_7,x_8,y_8,type_8,subtype_8,entityID_8,varA_8,varB_8,x_9,y_9,type_9,subtype_9,entityID_9,varA_9,varB_9,x_10,y_10,type_10,subtype_10,entityID_10,varA_10,varB_10,x_11,y_11,type_11,subtype_11,entityID_11,varA_11,varB_11,x_12,y_12,type_12,subtype_12,entityID_12,varA_12,varB_12,x_13,y_13,type_13,subtype_13,entityID_13,varA_13,varB_13,x_14,y_14,type_14,subtype_14,entityID_14,varA_14,varB_14,x_15,y_15,type_15,subtype_15,entityID_15,varA_15,varB_15,x_16,y_16,type_16,subtype_16,entityID_16,varA_16,varB_16,x_17,y_17,type_17,subtype_17,entityID_17,varA_17,varB_17,x_18,y_18,type_18,subtype_18,entityID_18,varA_18,varB_18,x_19,y_19,type_19,subtype_19,entityID_19,varA_19,varB_19,x_20,y_20,type_20,subtype_20,entityID_20,varA_20,varB_20,x_21,y_21,type_21,subtype_21,entityID_21,varA_21,varB_21,x_22,y_22,type_22,subtype_22,entityID_22,varA_22,varB_22,x_23,y_23,type_23,subtype_23,entityID_23,varA_23,varB_23,x_24,y_24,type_24,subtype_24,entityID_24,varA_24,varB_24,x_25,y_25,type_25,subtype_25,entityID_25,varA_25,varB_25,x_26,y_26,type_26,subtype_26,entityID_26,varA_26,varB_26,x_27,y_27,type_27,subtype_27,entityID_27,varA_27,varB_27,Region,Region Number,Index in Region
137,08517448,0x8517d08,0x85173f8,5,26,17,144.0,175.0,3.0,0.0,0.0,4.0,0.0,131.0,198.0,1.0,45.0,1.0,0.0,0.0,240.0,175.0,3.0,0.0,2.0,4.0,0.0,240.0,399.0,3.0,0.0,3.0,4.0,0.0,248.0,447.0,1.0,51.0,4.0,0.0,0.0,400.0,399.0,3.0,0.0,5.0,4.0,0.0,448.0,223.0,2.0,14.0,6.0,0.0,0.0,592.0,399.0,3.0,0.0,7.0,4.0,0.0,592.0,447.0,1.0,51.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floating Garden,5,25
138,08517510,0x8517d80,0x85174c0,5,26,19,128.0,192.0,2.0,41.0,0.0,96.0,0.0,184.0,216.0,4.0,2.0,1.0,82.0,31.0,208.0,175.0,3.0,0.0,2.0,4.0,0.0,273.0,384.0,1.0,45.0,3.0,0.0,0.0,288.0,447.0,1.0,47.0,4.0,0.0,0.0,336.0,354.0,1.0,45.0,5.0,0.0,0.0,384.0,416.0,2.0,41.0,6.0,96.0,0.0,528.0,175.0,3.0,0.0,7.0,4.0,0.0,529.0,384.0,1.0,45.0,8.0,0.0,0.0,624.0,175.0,3.0,0.0,9.0,4.0,1.0,624.0,223.0,1.0,46.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floating Garden,5,26
139,085175A8,0x8517e10,0x8517588,2,5,4,0.0,0.0,2.0,44.0,0.0,4.0,0.0,136.0,687.0,3.0,0.0,1.0,12.0,0.0,192.0,328.0,4.0,1.0,2.0,155.0,5.0,200.0,136.0,3.0,0.0,3.0,12.0,0.0,240.0,335.0,1.0,8.0,4.0,4.0,0.0,328.0,559.0,3.0,0.0,5.0,12.0,0.0,328.0,687.0,3.0,0.0,6.0,12.0,0.0,328.0,815.0,3.0,0.0,7.0,12.0,0.0,328.0,136.0,3.0,0.0,8.0,12.0,0.0,336.0,607.0,1.0,47.0,9.0,0.0,0.0,392.0,159.0,1.0,8.0,10.0,2.0,0.0,456.0,136.0,3.0,0.0,11.0,12.0,1.0,512.0,607.0,1.0,47.0,12.0,0.0,0.0,512.0,863.0,1.0,79.0,13.0,0.0,0.0,584.0,136.0,3.0,0.0,14.0,12.0,0.0,648.0,159.0,1.0,8.0,15.0,2.0,0.0,696.0,559.0,3.0,0.0,16.0,12.0,0.0,696.0,687.0,3.0,0.0,17.0,12.0,0.0,696.0,815.0,3.0,0.0,18.0,12.0,0.0,704.0,607.0,1.0,47.0,19.0,0.0,0.0,712.0,136.0,3.0,0.0,20.0,12.0,0.0,776.0,335.0,1.0,8.0,21.0,4.0,0.0,832.0,328.0,4.0,1.0,22.0,156.0,5.0,840.0,136.0,3.0,0.0,23.0,12.0,0.0,888.0,694.0,3.0,0.0,24.0,12.0,0.0,,,,,,,,,,,,,,,Floating Garden,5,27
140,08517660,0x8517f48,0x8517620,4,19,0,0.0,96.0,1.0,44.0,0.0,0.0,2.0,136.0,143.0,3.0,0.0,1.0,2.0,0.0,296.0,143.0,3.0,0.0,2.0,2.0,0.0,456.0,143.0,3.0,0.0,3.0,2.0,0.0,503.0,431.0,1.0,83.0,4.0,0.0,0.0,616.0,143.0,3.0,0.0,5.0,2.0,0.0,384.0,192.0,2.0,41.0,6.0,384.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floating Garden,5,28
141,085176F8,0x8517fa8,0x85176d8,2,19,2,0.0,0.0,2.0,32.0,0.0,21.0,0.0,8.0,160.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,49.0,2.0,3.0,0.0,0.0,0.0,2.0,49.0,3.0,2.0,0.0,0.0,0.0,2.0,49.0,4.0,1.0,0.0,0.0,0.0,2.0,49.0,5.0,0.0,0.0,0.0,0.0,2.0,47.0,6.0,0.0,0.0,0.0,0.0,2.0,47.0,7.0,1.0,0.0,0.0,0.0,2.0,47.0,8.0,2.0,0.0,0.0,0.0,2.0,48.0,9.0,0.0,0.0,288.0,175.0,1.0,110.0,10.0,1.0,0.0,504.0,160.0,2.0,2.0,11.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floating Garden,5,29
142,08517790,0x8518044,0x8517770,2,21,2,8.0,160.0,2.0,6.0,0.0,0.0,0.0,112.0,80.0,2.0,41.0,1.0,166.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floating Garden,5,30
143,08517828,0x8518068,0x8517808,2,33,1,0.0,0.0,2.0,44.0,0.0,4.0,0.0,136.0,415.0,3.0,0.0,1.0,12.0,0.0,200.0,135.0,3.0,0.0,2.0,12.0,0.0,296.0,351.0,3.0,0.0,3.0,12.0,0.0,296.0,527.0,3.0,0.0,4.0,12.0,0.0,328.0,135.0,3.0,0.0,5.0,12.0,0.0,384.0,399.0,1.0,48.0,6.0,0.0,0.0,384.0,575.0,1.0,47.0,7.0,0.0,0.0,456.0,135.0,3.0,0.0,8.0,12.0,0.0,472.0,351.0,3.0,0.0,9.0,12.0,1.0,472.0,527.0,3.0,0.0,10.0,12.0,0.0,584.0,135.0,3.0,0.0,11.0,12.0,0.0,632.0,415.0,3.0,0.0,12.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floating Garden,5,31
144,085178C0,0x8518110,0x85178a0,2,46,9,0.0,0.0,2.0,44.0,0.0,4.0,0.0,136.0,415.0,3.0,0.0,1.0,12.0,0.0,200.0,135.0,3.0,0.0,2.0,12.0,0.0,296.0,351.0,3.0,0.0,3.0,12.0,0.0,328.0,135.0,3.0,0.0,4.0,12.0,0.0,360.0,527.0,3.0,0.0,5.0,12.0,0.0,384.0,399.0,1.0,52.0,6.0,0.0,0.0,384.0,575.0,1.0,54.0,7.0,0.0,0.0,392.0,152.0,4.0,1.0,8.0,152.0,4.0,408.0,527.0,3.0,0.0,9.0,12.0,0.0,456.0,135.0,3.0,0.0,10.0,12.0,1.0,472.0,351.0,3.0,0.0,11.0,12.0,0.0,584.0,135.0,3.0,0.0,12.0,12.0,0.0,632.0,415.0,3.0,0.0,13.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floating Garden,5,32
145,08517958,0x85181c4,0x8517938,2,41,6,0.0,0.0,2.0,44.0,0.0,4.0,0.0,136.0,415.0,3.0,0.0,1.0,12.0,0.0,200.0,135.0,3.0,0.0,2.0,12.0,0.0,296.0,351.0,3.0,0.0,3.0,12.0,0.0,296.0,575.0,1.0,50.0,4.0,0.0,0.0,328.0,135.0,3.0,0.0,5.0,12.0,0.0,336.0,399.0,1.0,50.0,6.0,0.0,0.0,360.0,527.0,3.0,0.0,7.0,12.0,0.0,384.0,432.0,1.0,48.0,8.0,0.0,0.0,392.0,152.0,4.0,1.0,9.0,153.0,4.0,408.0,527.0,3.0,0.0,10.0,12.0,0.0,432.0,399.0,1.0,50.0,11.0,0.0,0.0,456.0,135.0,3.0,0.0,12.0,12.0,0.0,472.0,351.0,3.0,0.0,13.0,12.0,0.0,472.0,575.0,1.0,50.0,14.0,0.0,0.0,584.0,135.0,3.0,0.0,15.0,12.0,0.0,632.0,415.0,3.0,0.0,16.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floating Garden,5,33
146,085179D0,0x8510f84,0x85179c0,1,19,1,0.0,0.0,2.0,29.0,0.0,1.0,0.0,0.0,0.0,2.0,28.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floating Garden,5,34
147,08517A48,0x8510f84,0x8517a38,1,29,20,0.0,0.0,2.0,29.0,0.0,1.0,0.0,0.0,0.0,2.0,28.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floating Garden,5,35
148,08517AE0,0x851829c,0x8517ac0,2,12,2,136.0,415.0,3.0,0.0,0.0,12.0,0.0,200.0,135.0,3.0,0.0,1.0,12.0,0.0,296.0,351.0,3.0,0.0,2.0,12.0,0.0,296.0,527.0,3.0,0.0,3.0,12.0,0.0,296.0,575.0,1.0,50.0,4.0,0.0,0.0,328.0,135.0,3.0,0.0,5.0,12.0,0.0,384.0,399.0,1.0,53.0,6.0,0.0,0.0,384.0,575.0,1.0,52.0,7.0,0.0,0.0,392.0,152.0,4.0,1.0,8.0,154.0,4.0,456.0,135.0,3.0,0.0,9.0,12.0,0.0,472.0,351.0,3.0,0.0,10.0,12.0,0.0,472.0,527.0,3.0,0.0,11.0,12.0,0.0,472.0,575.0,1.0,50.0,12.0,0.0,0.0,584.0,135.0,3.0,0.0,13.0,12.0,0.0,632.0,415.0,3.0,0.0,14.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floating Garden,5,36
149,08517B70,0x851835c,0x8517b60,1,26,1,16.0,152.0,2.0,8.0,0.0,15.0,0.0,112.0,48.0,2.0,8.0,1.0,16.0,0.0,112.0,104.0,2.0,21.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floating Garden,5,37
150,08518400,0x85198c4,0x85183e0,2,33,7,0.0,0.0,2.0,7.0,0.0,1.0,26.0,0.0,0.0,2.0,7.0,1.0,1.0,27.0,8.0,160.0,2.0,0.0,2.0,0.0,0.0,80.0,128.0,2.0,15.0,3.0,0.0,0.0,192.0,111.0,1.0,56.0,6.0,0.0,0.0,208.0,128.0,2.0,15.0,4.0,0.0,0.0,256.0,176.0,1.0,15.0,7.0,0.0,0.0,320.0,111.0,1.0,56.0,8.0,0.0,0.0,336.0,128.0,2.0,15.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,1
151,08518490,0x851993c,0x8518480,1,33,12,0.0,0.0,2.0,7.0,0.0,1.0,27.0,68.0,127.0,1.0,59.0,1.0,0.0,0.0,96.0,159.0,1.0,59.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,2
152,08518520,0x851996c,0x8518500,2,33,13,0.0,0.0,2.0,7.0,0.0,1.0,28.0,0.0,0.0,2.0,7.0,1.0,1.0,34.0,0.0,0.0,2.0,7.0,2.0,1.0,35.0,0.0,0.0,1.0,57.0,3.0,3.0,2.0,128.0,152.0,2.0,14.0,4.0,14.0,0.0,120.0,440.0,2.0,14.0,5.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,3
153,085185B0,0x85199c0,0x85185a0,1,33,15,0.0,0.0,2.0,7.0,0.0,1.0,27.0,72.0,184.0,4.0,4.0,1.0,53.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,4
154,08518658,0x85199e4,0x8518628,3,34,10,0.0,0.0,2.0,7.0,0.0,1.0,28.0,0.0,0.0,2.0,7.0,1.0,1.0,34.0,0.0,0.0,2.0,7.0,2.0,1.0,35.0,80.0,96.0,1.0,56.0,3.0,0.0,0.0,208.0,127.0,3.0,0.0,4.0,9.0,0.0,40.0,159.0,3.0,0.0,5.0,9.0,0.0,48.0,191.0,1.0,59.0,6.0,0.0,0.0,183.0,255.0,3.0,0.0,7.0,9.0,0.0,16.0,392.0,2.0,8.0,8.0,2.0,39.0,96.0,288.0,2.0,54.0,9.0,7.0,0.0,208.0,383.0,3.0,0.0,10.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,5
155,08518710,0x8519a74,0x85186d0,4,34,12,0.0,0.0,2.0,7.0,0.0,1.0,28.0,0.0,0.0,2.0,7.0,1.0,1.0,34.0,0.0,0.0,2.0,7.0,2.0,1.0,35.0,120.0,96.0,1.0,56.0,3.0,0.0,0.0,208.0,127.0,3.0,0.0,4.0,9.0,0.0,199.0,255.0,3.0,0.0,5.0,9.0,0.0,176.0,256.0,1.0,56.0,6.0,0.0,0.0,199.0,383.0,3.0,0.0,7.0,9.0,0.0,128.0,374.0,2.0,54.0,8.0,8.0,0.0,120.0,447.0,1.0,58.0,9.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,6
156,085187A0,0x8519af8,0x8518780,2,34,14,0.0,0.0,2.0,7.0,0.0,1.0,28.0,0.0,0.0,2.0,7.0,1.0,1.0,34.0,0.0,0.0,2.0,7.0,2.0,1.0,35.0,0.0,0.0,1.0,57.0,5.0,3.0,3.0,215.0,95.0,3.0,0.0,8.0,9.0,1.0,200.0,127.0,1.0,59.0,6.0,0.0,0.0,176.0,136.0,1.0,41.0,7.0,0.0,0.0,48.0,216.0,2.0,42.0,3.0,160.0,3.0,160.0,272.0,2.0,42.0,4.0,96.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,7
157,08518838,0x8519b70,0x8518818,2,35,5,0.0,0.0,2.0,7.0,0.0,1.0,26.0,0.0,0.0,2.0,7.0,1.0,1.0,27.0,8.0,160.0,2.0,2.0,2.0,1.0,1.0,256.0,128.0,1.0,107.0,3.0,1.0,0.0,504.0,160.0,2.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,8
158,085188F0,0x8519bb8,0x85188c0,3,35,12,0.0,0.0,2.0,7.0,0.0,1.0,38.0,0.0,0.0,2.0,7.0,1.0,1.0,39.0,0.0,0.0,2.0,7.0,2.0,1.0,40.0,112.0,191.0,2.0,14.0,3.0,14.0,1.0,144.0,144.0,1.0,48.0,5.0,0.0,0.0,256.0,183.0,1.0,63.0,6.0,0.0,0.0,296.0,183.0,1.0,63.0,7.0,0.0,0.0,336.0,183.0,1.0,63.0,8.0,0.0,0.0,376.0,183.0,1.0,63.0,9.0,0.0,0.0,464.0,183.0,1.0,63.0,10.0,0.0,0.0,504.0,183.0,1.0,63.0,11.0,0.0,0.0,656.0,183.0,2.0,14.0,4.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,9
159,08518988,0x8519c54,0x8518978,1,35,13,0.0,0.0,2.0,7.0,0.0,1.0,36.0,0.0,0.0,1.0,57.0,1.0,2.0,2.0,128.0,80.0,2.0,52.0,2.0,0.0,5.0,256.0,80.0,2.0,52.0,3.0,1.0,6.0,384.0,80.0,2.0,52.0,4.0,0.0,4.0,512.0,80.0,2.0,52.0,5.0,1.0,5.0,640.0,80.0,2.0,52.0,6.0,0.0,6.0,720.0,120.0,4.0,3.0,7.0,31.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,10
160,08518A30,0x8519cc0,0x8518a00,3,38,14,0.0,0.0,2.0,7.0,0.0,1.0,28.0,0.0,0.0,2.0,7.0,1.0,1.0,34.0,0.0,0.0,2.0,7.0,2.0,1.0,35.0,0.0,0.0,1.0,57.0,4.0,3.0,3.0,40.0,159.0,3.0,0.0,7.0,9.0,0.0,48.0,191.0,1.0,59.0,5.0,0.0,0.0,183.0,255.0,3.0,0.0,8.0,9.0,0.0,96.0,288.0,2.0,54.0,3.0,5.0,0.0,120.0,415.0,1.0,58.0,6.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,11
161,08518AC8,0x8519d38,0x8518aa8,2,38,7,0.0,0.0,2.0,7.0,0.0,1.0,26.0,0.0,0.0,2.0,7.0,1.0,1.0,27.0,176.0,128.0,2.0,15.0,5.0,0.0,0.0,174.0,159.0,2.0,32.0,2.0,7.0,0.0,280.0,111.0,2.0,11.0,4.0,56.0,36.0,304.0,128.0,2.0,15.0,6.0,0.0,0.0,432.0,128.0,2.0,15.0,7.0,0.0,0.0,504.0,160.0,2.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,12
162,08518B70,0x8519da4,0x8518b40,3,38,10,0.0,0.0,2.0,7.0,0.0,1.0,28.0,0.0,0.0,2.0,7.0,1.0,1.0,34.0,0.0,0.0,2.0,7.0,2.0,1.0,35.0,0.0,0.0,1.0,57.0,7.0,1.0,2.0,208.0,88.0,3.0,0.0,9.0,9.0,1.0,208.0,127.0,1.0,59.0,8.0,0.0,0.0,40.0,264.0,3.0,0.0,10.0,9.0,0.0,128.0,288.0,2.0,54.0,6.0,2.0,0.0,208.0,383.0,3.0,0.0,11.0,9.0,0.0,224.0,383.0,3.0,0.0,12.0,9.0,0.0,112.0,416.0,2.0,50.0,3.0,0.0,0.0,144.0,416.0,2.0,50.0,4.0,0.0,0.0,176.0,416.0,2.0,50.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,13
163,08518C18,0x8519e4c,0x8518be8,3,38,12,0.0,0.0,2.0,7.0,0.0,1.0,28.0,0.0,0.0,2.0,7.0,1.0,1.0,34.0,0.0,0.0,2.0,7.0,2.0,1.0,35.0,0.0,0.0,1.0,57.0,4.0,3.0,3.0,199.0,127.0,3.0,0.0,6.0,9.0,0.0,199.0,255.0,3.0,0.0,7.0,9.0,1.0,192.0,272.0,1.0,56.0,5.0,0.0,0.0,128.0,374.0,2.0,54.0,3.0,3.0,0.0,208.0,383.0,3.0,0.0,8.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,14
164,08518CB0,0x8519ec4,0x8518c90,2,39,13,0.0,0.0,2.0,7.0,0.0,1.0,28.0,0.0,0.0,2.0,7.0,1.0,1.0,34.0,0.0,0.0,2.0,7.0,2.0,1.0,35.0,215.0,95.0,3.0,0.0,3.0,9.0,1.0,144.0,96.0,1.0,55.0,4.0,0.0,0.0,200.0,127.0,1.0,59.0,5.0,0.0,0.0,208.0,255.0,3.0,0.0,6.0,9.0,0.0,96.0,288.0,2.0,54.0,7.0,4.0,0.0,64.0,304.0,1.0,41.0,8.0,0.0,0.0,80.0,416.0,2.0,50.0,9.0,0.0,0.0,112.0,416.0,2.0,50.0,10.0,0.0,0.0,136.0,416.0,2.0,50.0,11.0,0.0,1.0,208.0,447.0,1.0,59.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,15
165,08518D28,0x8510f84,0x8518d18,1,39,11,0.0,0.0,2.0,29.0,0.0,1.0,0.0,0.0,0.0,2.0,28.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,16
166,08518DA8,0x8510a44,0x8518d98,1,39,15,0.0,0.0,2.0,31.0,0.0,0.0,0.0,224.0,160.0,2.0,29.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,17
167,08518E38,0x8519f6c,0x8518e28,1,34,5,0.0,0.0,2.0,7.0,0.0,1.0,27.0,120.0,176.0,4.0,7.0,1.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,18
168,08518ED0,0x8519f90,0x8518eb0,2,35,6,0.0,0.0,2.0,7.0,0.0,1.0,26.0,0.0,0.0,2.0,7.0,1.0,1.0,27.0,80.0,159.0,3.0,0.0,3.0,14.0,1.0,320.0,191.0,1.0,60.0,2.0,0.0,0.0,432.0,159.0,3.0,0.0,4.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clock Tower,6,19
