Team,Level,Name,Code,Act,Region,Rule,Location Type,Hint Info,Notes
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 80,0x9393019f,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 81,0x939301a0,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 82,0x939301a1,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 83,0x939301a2,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 84,0x939301a3,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 85,0x939301a4,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 86,0x939301a5,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 87,0x939301a6,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 88,0x939301a7,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 89,0x939301a8,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 90,0x939301a9,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 91,0x939301aa,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 92,0x939301ab,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 93,0x939301ac,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 94,0x939301ad,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 95,0x939301ae,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 96,0x939301af,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 97,0x939301b0,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 98,0x939301b1,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 99,0x939301b2,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Seaside Hill,Seaside Hill Dark Act 2 Enemies Killed: 100,0x939301b3,2,Seaside Hill Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 1,0x939301b4,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 2,0x939301b5,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 3,0x939301b6,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 4,0x939301b7,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 5,0x939301b8,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 6,0x939301b9,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 7,0x939301ba,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 8,0x939301bb,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 9,0x939301bc,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 10,0x939301bd,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 11,0x939301be,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 12,0x939301bf,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 13,0x939301c0,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 14,0x939301c1,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 15,0x939301c2,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 16,0x939301c3,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 17,0x939301c4,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 18,0x939301c5,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 19,0x939301c6,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 20,0x939301c7,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 21,0x939301c8,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 22,0x939301c9,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 23,0x939301ca,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 24,0x939301cb,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 25,0x939301cc,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 26,0x939301cd,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 27,0x939301ce,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 28,0x939301cf,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 29,0x939301d0,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 30,0x939301d1,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 31,0x939301d2,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 32,0x939301d3,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 33,0x939301d4,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 34,0x939301d5,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 35,0x939301d6,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 36,0x939301d7,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 37,0x939301d8,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 38,0x939301d9,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 39,0x939301da,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 40,0x939301db,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 41,0x939301dc,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 42,0x939301dd,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 43,0x939301de,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 44,0x939301df,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 45,0x939301e0,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 46,0x939301e1,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 47,0x939301e2,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 48,0x939301e3,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 49,0x939301e4,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 50,0x939301e5,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 51,0x939301e6,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 52,0x939301e7,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 53,0x939301e8,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 54,0x939301e9,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 55,0x939301ea,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 56,0x939301eb,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 57,0x939301ec,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 58,0x939301ed,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 59,0x939301ee,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 60,0x939301ef,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 61,0x939301f0,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 62,0x939301f1,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 63,0x939301f2,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 64,0x939301f3,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 65,0x939301f4,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 66,0x939301f5,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 67,0x939301f6,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 68,0x939301f7,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 69,0x939301f8,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 70,0x939301f9,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 71,0x939301fa,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 72,0x939301fb,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 73,0x939301fc,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 74,0x939301fd,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 75,0x939301fe,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 76,0x939301ff,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 77,0x93930200,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 78,0x93930201,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 79,0x93930202,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 80,0x93930203,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 81,0x93930204,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 82,0x93930205,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 83,0x93930206,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 84,0x93930207,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 85,0x93930208,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 86,0x93930209,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 87,0x9393020a,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 88,0x9393020b,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 89,0x9393020c,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 90,0x9393020d,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 91,0x9393020e,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 92,0x9393020f,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 93,0x93930210,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 94,0x93930211,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 95,0x93930212,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 96,0x93930213,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 97,0x93930214,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 98,0x93930215,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 99,0x93930216,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Ocean Palace,Ocean Palace Dark Act 2 Enemies Killed: 100,0x93930217,2,Ocean Palace Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 1,0x93930218,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 2,0x93930219,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 3,0x9393021a,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 4,0x9393021b,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 5,0x9393021c,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 6,0x9393021d,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 7,0x9393021e,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 8,0x9393021f,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 9,0x93930220,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 10,0x93930221,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 11,0x93930222,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 12,0x93930223,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 13,0x93930224,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 14,0x93930225,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 15,0x93930226,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 16,0x93930227,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 17,0x93930228,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 18,0x93930229,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 19,0x9393022a,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 20,0x9393022b,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 21,0x9393022c,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 22,0x9393022d,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 23,0x9393022e,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 24,0x9393022f,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 25,0x93930230,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 26,0x93930231,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 27,0x93930232,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 28,0x93930233,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 29,0x93930234,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 30,0x93930235,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 31,0x93930236,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 32,0x93930237,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 33,0x93930238,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 34,0x93930239,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 35,0x9393023a,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 36,0x9393023b,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 37,0x9393023c,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 38,0x9393023d,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 39,0x9393023e,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 40,0x9393023f,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 41,0x93930240,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 42,0x93930241,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 43,0x93930242,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 44,0x93930243,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 45,0x93930244,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 46,0x93930245,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 47,0x93930246,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 48,0x93930247,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 49,0x93930248,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 50,0x93930249,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 51,0x9393024a,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 52,0x9393024b,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 53,0x9393024c,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 54,0x9393024d,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 55,0x9393024e,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 56,0x9393024f,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 57,0x93930250,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 58,0x93930251,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 59,0x93930252,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 60,0x93930253,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 61,0x93930254,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 62,0x93930255,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 63,0x93930256,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 64,0x93930257,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
Dark,Grand Metropolis,Grand Metropolis Dark Act 2 Enemies Killed: 65,0x93930258,2,Grand Metropolis Dark ObjSanity,,ObjSanity,,
